"","Cni.Cbr","Cbr.ZZY10307_h2","Cni.ZZY10307_h2","cis_trans","inheritance","logFC.ZZY10307.vs.Cbr","logFC.ZZY10307.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00035524__Cni-F10C5.2",0,0,0,"conserved","no change",-0.131976371607107,-0.511446007569378,0.368080376993393,298428,"III","C. nigoni background","No change","Conserved"
"WBGene00035523__Cni-magu-1",0,0,0,"conserved","no change",0.0737064732332627,-0.279524914312628,0.342717729137252,300476,"III","C. nigoni background","No change","Conserved"
"WBGene00035522__Cni-Y55B1BR.6",0,1,1,"compensatory trans up","overdominant",2.22233674703992,1.69597552015937,0.516001344491994,303920,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035521__Cni-H10E21.4",0,0,1,"ambiguous","ambiguous",2.74959062944618,5.90932785963837,-3.15346389174903,312472,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035520__Cni-H10E21.1",0,0,0,"conserved","no change",1.97266785721023,0.132401096178773,1.83432217588936,314504,"III","C. nigoni background","No change","Conserved"
"WBGene00035519__Cni-copd-1",0,0,0,"conserved","no change",-0.259389740191148,-0.401993216794889,0.132208458634276,316930,"III","C. nigoni background","No change","Conserved"
"WBGene00035516__Cni-C13B9.2",1,1,0,"no effect","C. nigoni dominant",3.8346363496108,0.662300007491953,3.1663129496854,322346,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035517__Cni-ctsa-2",1,1,-1,"C. briggsae partial trans down","additive down",0.996001156068149,-1.10900647189955,2.09441119695054,324068,"III","C. nigoni background","Additive","cis-trans"
"WBGene00035515__Cnig_chr_III.g8430",0,0,0,"conserved","no change",-0.50384123345445,0.940069975662844,-1.46114077048587,356222,"III","C. nigoni background","No change","Conserved"
"WBGene00035514__Cnig_chr_III.g8434",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.318336551440866,1.93169603017583,-1.6254626929159,373748,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035513__Cni-Y39A3CL.4",1,0,0,"ambiguous","ambiguous",0.684893129794865,-0.613900500509904,1.28879585042211,410483,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035511__Cni-smi-1",0,0,0,"conserved","no change",-0.18131418957755,0.698460752591522,-0.886872467405098,414435,"III","C. nigoni background","No change","Conserved"
"WBGene00035509__Cni-ttc-7",0,0,0,"conserved","no change",0.0711376772179909,0.325806734184004,-0.267342525804889,416784,"III","C. nigoni background","No change","Conserved"
"WBGene00035508__Cnig_chr_III.g8440",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.430949662054111,-1.52214106664399,1.94347767350806,423807,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00087500__Cni-pqn-82",0,0,0,"conserved","no change",0.773294511716132,-0.115249626153063,0.88298097148871,424840,"III","C. nigoni background","No change","Conserved"
"WBGene00035507__Cni-K02F3.9",1,0,0,"ambiguous","ambiguous",0.452146778237155,-0.375466668362227,0.816599887037005,426532,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035504__Cni-zip-2",1,1,1,"C. briggsae partial trans up","overdominant",1.71845673002162,0.767042332003242,0.941446605550022,430624,"III","C. nigoni background","Overdominant","cis-trans"
"WBGene00035503__Cni-ceeh-1",0,0,0,"conserved","no change",-0.0527117064783474,-0.275493708712081,0.214240152232433,436208,"III","C. nigoni background","No change","Conserved"
"WBGene00035502__Cni-K04H4.5",1,-1,-1,"C. briggsae partial trans down","underdominant",-2.18537952877932,-2.70425628455604,0.507620702427453,442122,"III","C. nigoni background","Underdominant","cis-trans"
"WBGene00035501__Cni-zer-1",0,1,0,"ambiguous","ambiguous",0.537564560937517,0.408538772012567,0.118187461539953,451187,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035500__Cni-ztf-18",0,0,0,"conserved","no change",0.157322985478077,0.852348744912604,-0.705728290629966,456440,"III","C. nigoni background","No change","Conserved"
"WBGene00035499__Cnig_chr_III.g8450",1,-1,-1,"C. briggsae partial trans down","underdominant",-0.759669572904247,-1.23248331214928,0.463790191973971,460770,"III","C. nigoni background","Underdominant","cis-trans"
"WBGene00035498__Cni-F23H11.2",1,1,0,"no effect","C. nigoni dominant",1.132945257872,-0.233867934777673,1.355094594183,463568,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035497__Cni-F23H11.4",0,0,1,"ambiguous","ambiguous",0.838918402758354,0.965587253593186,-0.136977047671146,469549,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035495__Cni-F23H11.5",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.00947936325122986,-0.534664877268302,0.515468067016462,479417,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035494__Cnig_chr_III.g8457",0,0,0,"conserved","no change",-0.123514047397118,-0.455693791935841,0.323757033522565,480846,"III","C. nigoni background","No change","Conserved"
"WBGene00035493__Cnig_chr_III.g8458",0,0,0,"conserved","no change",0.0849518558069288,-0.152407031663247,0.227698204513651,482493,"III","C. nigoni background","No change","Conserved"
"WBGene00035490__Cni-pef-1",0,0,0,"conserved","no change",-0.603653167974234,0.76446960338666,-1.3797820768581,494928,"III","C. nigoni background","No change","Conserved"
"WBGene00035488__Cnig_chr_III.g8469",0,0,0,"conserved","no change",-0.630923845639967,-0.37251176207012,-0.266359037617798,523704,"III","C. nigoni background","No change","Conserved"
"WBGene00035486__Cni-B0524.2",1,-1,-1,"C. briggsae partial trans down","underdominant",-0.622010294801727,-1.62680543976587,0.993682254833437,551226,"III","C. nigoni background","Underdominant","cis-trans"
"WBGene00035485__Cnig_chr_III.g8476",0,-1,-1,"compensatory trans down","underdominant",-1.80633365554783,-1.87404744082677,0.0565831939041024,554413,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035484__Cni-exc-6",0,1,1,"compensatory trans up","overdominant",2.5279856802794,1.55622873389183,0.969238341493872,560520,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035483__Cnig_chr_III.g8480",0,0,0,"conserved","no change",1.20351090139305,-0.444459246564348,1.64189449755704,578015,"III","C. nigoni background","No change","Conserved"
"WBGene00035482__Cnig_chr_III.g8482",0,0,0,"conserved","no change",-0.125941305241556,-0.224093161766746,0.0858740550417766,579638,"III","C. nigoni background","No change","Conserved"
"WBGene00087504__Cnig_chr_III.g8484",0,0,0,"conserved","no change",-0.0824414492995153,-0.344023137059627,0.250094365995086,584895,"III","C. nigoni background","No change","Conserved"
"WBGene00035481__Cni-rab-18",0,1,1,"compensatory trans up","overdominant",0.693335911665728,0.796733948874716,-0.112695087500931,585608,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035480__Cni-uaf-1",0,1,0,"ambiguous","ambiguous",0.497670811440089,0.174965423263391,0.311951053521844,586556,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035478__Cni-BE0003N10.3",0,0,0,"conserved","no change",1.58093378710827,2.47611008209672,-0.900541493095133,595062,"III","C. nigoni background","No change","Conserved"
"WBGene00035477__Cni-C35A5.4",0,-1,-1,"compensatory trans down","underdominant",-1.83920412363633,-1.29824946054769,-0.551268789464912,601205,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035476__Cni-orc-3",0,0,1,"ambiguous","ambiguous",1.06573779113414,1.30208110475455,-0.242037775871935,605160,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035475__Cni-Y119D3B.12",0,0,0,"conserved","no change",-0.500525500314903,-0.264380442619825,-0.244833393196722,608483,"III","C. nigoni background","No change","Conserved"
"WBGene00035474__Cni-mrpl-45",0,0,0,"conserved","no change",0.26019225641851,-0.139779883544085,0.390333896199217,610455,"III","C. nigoni background","No change","Conserved"
"WBGene00035473__Cni-dss-1",1,0,0,"ambiguous","ambiguous",0.354342279535722,-0.287501353912852,0.630763620268022,611930,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035472__Cni-Y119D3B.14",0,0,0,"conserved","no change",-0.580144051359329,-0.528035996969398,-0.0642483805190867,612540,"III","C. nigoni background","No change","Conserved"
"WBGene00035471__Cni-Y119D3B.13",0,-1,-1,"compensatory trans down","underdominant",-1.09398819796266,-0.928596553323986,-0.17893218008943,618041,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035470__Cni-BE0003N10.1",0,0,0,"conserved","no change",-0.124310559774388,0.00525967252325692,-0.139907017488434,623335,"III","C. nigoni background","No change","Conserved"
"WBGene00035469__Cni-chin-1",0,0,0,"conserved","no change",-0.415539979197478,-1.07885874799141,0.656538106536399,627810,"III","C. nigoni background","No change","Conserved"
"WBGene00035468__Cni-tbc-10",0,0,0,"conserved","no change",0.702224673506628,0.103469990360515,0.58825498044165,631187,"III","C. nigoni background","No change","Conserved"
"WBGene00035467__Cnig_chr_III.g8500",1,1,0,"no effect","C. nigoni dominant",2.33315784010768,-0.522771721911715,2.84634484607032,650487,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035465__Cni-pvf-1",1,1,0,"no effect","C. nigoni dominant",1.53192978537204,0.543832919584148,0.976977593074364,652385,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035464__Cni-Y39A3CL.7",0,1,0,"ambiguous","ambiguous",1.0171683361836,0.207730896387793,0.80016618341383,655656,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035463__Cnig_chr_III.g8504",0,-1,0,"ambiguous","ambiguous",-9.88948817812692,-5.98314997174469,-3.92457670656215,663390,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035461__Cnig_chr_III.g8506",-1,0,0,"ambiguous","ambiguous",-0.869568434572635,2.41611706945593,-3.29910221472422,676377,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035459__Cni-cnc-6",-1,1,1,"C. briggsae partial trans up","overdominant",1.80190788345581,3.04473592723665,-1.25280822860131,685808,"III","C. nigoni background","Overdominant","cis-trans"
"WBGene00035453__Cni-lgc-42",0,0,0,"conserved","no change",0.601843792305636,0.744468320988181,-0.153826861592149,713703,"III","C. nigoni background","No change","Conserved"
"WBGene00035451__Cni-ckr-2",0,0,0,"conserved","no change",0.509053930684143,-0.197147425245708,0.697100445239474,724418,"III","C. nigoni background","No change","Conserved"
"WBGene00035450__Cni-dpy-1",-1,0,0,"ambiguous","ambiguous",-0.487895017537117,5.75880050178334,-6.25602333027021,747390,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035445__Cni-ser-4",0,0,0,"conserved","no change",0.710359937664016,1.15351682868105,-0.451759286908919,788905,"III","C. nigoni background","No change","Conserved"
"WBGene00087508__Cnig_chr_III.g8525",0,0,0,"conserved","no change",-2.50986531690797,0.586886244371816,-3.10478021790538,795870,"III","C. nigoni background","No change","Conserved"
"WBGene00087509__Cnig_chr_III.g8527",0,-1,-1,"compensatory trans down","underdominant",-1.82207419776932,-2.33939343527217,0.506150325569236,800567,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035444__Cni-ppk-2",0,0,0,"conserved","no change",0.484417417136971,0.773147643410118,-0.30123038563198,803186,"III","C. nigoni background","No change","Conserved"
"WBGene00035443__Cnig_chr_III.g8529",0,1,0,"ambiguous","ambiguous",0.93442373115215,0.531343277042605,0.389164136043634,808357,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035809__Cnig_chr_III.g8553",-1,-1,0,"no effect","C. nigoni dominant",-0.937802661169177,0.647022224283238,-1.59807958031449,896323,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035810__Cni-C39B5.5",0,0,0,"conserved","no change",2.38979606913697,1.63291050355604,0.75703159538402,904829,"III","C. nigoni background","No change","Conserved"
"WBGene00035811__Cni-frl-1",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.406859438513986,1.4285126925562,-1.03338140811795,919152,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00271050__Cnig_chr_III.g8557",0,0,0,"conserved","no change",1.16945049246374,2.57014974723583,-1.41742642483527,926390,"III","C. nigoni background","No change","Conserved"
"WBGene00035814__Cni-H14E04.3",0,1,0,"ambiguous","ambiguous",2.01304029719621,1.73433826801909,0.259998672759526,938975,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035815__Cni-cic-1",0,0,0,"conserved","no change",-0.168068895200612,0.0678100607516006,-0.243322789200896,947254,"III","C. nigoni background","No change","Conserved"
"WBGene00035816__Cni-strm-1",0,0,0,"conserved","no change",-0.0982156290451076,-0.101510637948831,-0.0082983542965107,950680,"III","C. nigoni background","No change","Conserved"
"WBGene00035817__Cni-mrpl-30",0,0,0,"conserved","no change",-0.278319048606718,-0.842642409169478,0.554656703204844,955619,"III","C. nigoni background","No change","Conserved"
"WBGene00035818__Cni-W04B5.5",0,0,0,"conserved","no change",0.901976402937013,0.691883282000109,0.200665875555605,958993,"III","C. nigoni background","No change","Conserved"
"WBGene00035819__Cni-W04B5.3",0,0,0,"conserved","no change",-0.0563710203707182,0.846937972061301,-0.916547445767591,962252,"III","C. nigoni background","No change","Conserved"
"WBGene00035820__Cni-phf-5",1,0,0,"ambiguous","ambiguous",0.772926500710167,-0.4633478335153,1.22531838372333,975718,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035821__Cni-Y54F10BM.1",0,0,0,"conserved","no change",0.195595839896763,-0.0188078782440104,0.203595267038798,969717,"III","C. nigoni background","No change","Conserved"
"WBGene00035822__Cni-Y54F10BM.13",0,0,0,"conserved","no change",-0.0898614126403922,0.801858079624113,-0.904451701621341,967459,"III","C. nigoni background","No change","Conserved"
"WBGene00035824__Cni-iffb-1",0,0,0,"conserved","no change",0.156361721785628,-0.145558116960424,0.292006065734785,986509,"III","C. nigoni background","No change","Conserved"
"WBGene00035826__Cni-smg-6",0,1,1,"compensatory trans up","overdominant",0.859970976714811,1.17373956237381,-0.325827802566607,995646,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035827__Cni-Y54F10AL.1",0,0,-1,"ambiguous","ambiguous",-0.331122905802733,-0.789686100955908,0.448045980947544,1008708,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00087218__Cnig_chr_III.g8576",0,0,0,"conserved","no change",-0.751269496092975,1.73498216188888,-2.49951271242514,1013167,"III","C. nigoni background","No change","Conserved"
"WBGene00035828__Cnig_chr_III.g8579",0,1,1,"compensatory trans up","overdominant",5.25389858593724,3.96880583019153,1.29344447619552,1024482,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035829__Cni-H14E04.2",0,0,0,"conserved","no change",0.276812485279108,0.0663923947599174,0.197602430681681,1036868,"III","C. nigoni background","No change","Conserved"
"WBGene00035831__Cni-nhr-121",0,1,1,"compensatory trans up","overdominant",1.30664938313947,1.49042031387098,-0.1939104729825,1832390,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035833__Cni-Y53G8AR.7",0,1,0,"ambiguous","ambiguous",1.38284349623503,0.169597173029811,1.20451027385072,1798871,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035833__Cni-Y53G8AR.8",1,1,0,"no effect","C. nigoni dominant",1.81439898772237,-0.78670592212014,2.58923687235357,1796270,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035835__Cni-Y53G8AR.6",0,0,0,"conserved","no change",0.487054015479264,0.0482509993562892,0.426605778009441,1794731,"III","C. nigoni background","No change","Conserved"
"WBGene00035836__Cni-Y53G8AR.5",0,0,0,"conserved","no change",-0.437262529403177,0.669079081566126,-1.12082484405339,1792753,"III","C. nigoni background","No change","Conserved"
"WBGene00035837__Cni-ral-1",1,0,0,"ambiguous","ambiguous",0.687655726674962,-0.151386682016123,0.827260866317456,1784665,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035838__Cni-Y53G8AR.9",0,0,0,"conserved","no change",-0.119406483386346,-0.353160536875157,0.222505161875137,1782926,"III","C. nigoni background","No change","Conserved"
"WBGene00035839__Cni-phf-15",0,0,1,"ambiguous","ambiguous",0.475638013394355,1.05412769473182,-0.586801756379699,1774557,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035843__Cni-pes-4",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.0794398099051186,1.19594183495606,-1.28921525267509,1737264,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035844__Cni-C16C8.18",0,-1,-1,"compensatory trans down","underdominant",-0.89687513712136,-1.263012204257,0.355895549704548,1724371,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00271051__Cnig_chr_III.g8710",0,0,0,"conserved","no change",0.624923984451001,0.389235002698661,0.23560058061388,1722909,"III","C. nigoni background","No change","Conserved"
"WBGene00035845__Cnig_chr_III.g8708",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.0364415155737738,-1.72818587847641,1.75325032739216,1702760,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035846__Cni-Y55B1BL.1",0,0,0,"conserved","no change",0.751702769257064,0.283399362505586,0.456435652010063,1697679,"III","C. nigoni background","No change","Conserved"
"WBGene00035846__Cni-stim-1",1,1,0,"no effect","C. nigoni dominant",1.53171064359963,-0.399861887074532,1.91894706635823,1693373,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035851__Cni-pll-1",0,0,0,"conserved","no change",0.486527727454169,1.08320598581623,-0.607093090950724,1665652,"III","C. nigoni background","No change","Conserved"
"WBGene00035852__Cni-gei-4",0,1,1,"compensatory trans up","overdominant",0.603175524447556,1.12893532785987,-0.537232734867689,1647864,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035854__Cni-Y50D7A.8",0,0,1,"ambiguous","ambiguous",0.675787953945359,1.00112935394424,-0.336504400965452,1639842,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035856__Cni-hpo-29",0,-1,-1,"compensatory trans down","underdominant",-0.913827334680458,-0.618703884252258,-0.305103062296635,1635049,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035857__Cni-Y50D7A.3",0,0,0,"conserved","no change",0.645426660131441,0.804554561425952,-0.170972571584027,1631788,"III","C. nigoni background","No change","Conserved"
"WBGene00035859__Cni-xpd-1",0,1,1,"compensatory trans up","overdominant",0.780076027713955,0.943132778537032,-0.171077006672408,1627644,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035860__Cni-taco-1",0,0,0,"conserved","no change",-0.621148346654399,-0.555491001122519,-0.0760279005113856,1625153,"III","C. nigoni background","No change","Conserved"
"WBGene00035863__Cni-ads-1",1,1,1,"C. briggsae partial trans up","overdominant",3.82821492584166,0.94077267959207,2.87228556852221,1619398,"III","C. nigoni background","Overdominant","cis-trans"
"WBGene00035863__Cni-Y50D7A.1",0,1,1,"compensatory trans up","overdominant",1.71059108624037,1.83792923614559,-0.143003062443711,1612908,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035864__Cni-Y50D7A.10",0,0,0,"conserved","no change",1.13222650890866,-0.0821765998038985,1.1988789229032,1611942,"III","C. nigoni background","No change","Conserved"
"WBGene00035865__Cni-hpo-38",0,0,0,"conserved","no change",2.36478447638648,0.588170343546263,1.76823916120141,1604295,"III","C. nigoni background","No change","Conserved"
"WBGene00035866__Cni-klp-20",0,0,0,"conserved","no change",0.16789638338864,1.1353163112808,-0.964486199090477,1594519,"III","C. nigoni background","No change","Conserved"
"WBGene00035867__Cni-W10C4.1",-1,0,0,"ambiguous","ambiguous",-1.44255019998234,1.62015657123677,-3.0749219843023,1581787,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270510__Cnig_chr_III.g8688",0,0,0,"conserved","no change",-0.65118754711797,-0.479078019814116,-0.183150100916848,1580288,"III","C. nigoni background","No change","Conserved"
"WBGene00035868__Cnig_chr_III.g8686",0,0,0,"conserved","no change",0.309786922902035,-0.0523870005924845,0.349607118743726,1578316,"III","C. nigoni background","No change","Conserved"
"WBGene00035871__Cnig_chr_III.g8685",0,0,0,"conserved","no change",-0.268758659440541,-0.43270224998006,0.153820921537468,1575877,"III","C. nigoni background","No change","Conserved"
"WBGene00035872__Cni-mxl-2",0,0,0,"conserved","no change",0.46752487452633,1.0032033827958,-0.545695151804958,1571680,"III","C. nigoni background","No change","Conserved"
"WBGene00035873__Cni-F40G9.5",0,0,0,"conserved","no change",-0.151922715160608,0.444840659215456,-0.608393632313215,1570374,"III","C. nigoni background","No change","Conserved"
"WBGene00035875__Cni-nhr-80",0,0,0,"conserved","no change",0.418921721132377,-0.085179138985112,0.494001621894727,1548198,"III","C. nigoni background","No change","Conserved"
"WBGene00271052__Cnig_chr_III.g8678",0,0,0,"conserved","no change",0.408891077517434,-0.642799313078785,1.04451439248547,1540493,"III","C. nigoni background","No change","Conserved"
"WBGene00050887__Cni-daf-2",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.486835097068424,1.33204646448425,-0.858641276979886,1508349,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035878__Cni-cdh-1",0,0,1,"ambiguous","ambiguous",0.162913474118455,1.68120121409105,-1.52636244118355,1484287,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035878__Cnig_chr_III.g8675",0,0,0,"conserved","no change",-0.170190855097321,0.697375542651177,-0.878557845937103,1475081,"III","C. nigoni background","No change","Conserved"
"WBGene00035878__Cnig_chr_III.g8674",0,-1,0,"ambiguous","ambiguous",-2.87239764202476,-1.17535001541647,-1.69025965431108,1468126,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035882__Cnig_chr_III.g8673",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.435091013650818,5.98442786216133,-6.44214276800492,1457404,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035883__Cni-F56F11.1",0,1,0,"ambiguous","ambiguous",3.68461536040411,0.812067153225082,2.88643587411492,1448271,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035885__Cni-gab-1",0,0,0,"conserved","no change",2.97576309764995,0.225861346212248,2.72454308020105,1430848,"III","C. nigoni background","No change","Conserved"
"WBGene00035886__Cni-agmo-1",-1,0,0,"ambiguous","ambiguous",-1.61978272062577,5.00433868769851,-6.6520395416619,1426108,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035887__Cni-BE10.5",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.811410451243883,-2.0191799781464,1.19589416177881,1419816,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035888__Cni-BE10.4",0,0,0,"conserved","no change",-3.0230059068998,-2.97299282553105,-0.0601784871101381,1415782,"III","C. nigoni background","No change","Conserved"
"WBGene00035889__Cni-Y37D8A.2",0,1,1,"compensatory trans up","overdominant",0.890759137777908,1.15156274089298,-0.271792765134416,1410406,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035890__Cni-Y37D8A.25",0,0,0,"conserved","no change",0.699762916572991,0.742562140828476,-0.0546772436071642,1408501,"III","C. nigoni background","No change","Conserved"
"WBGene00035891__Cnig_chr_III.g8664",0,0,0,"conserved","no change",0.0841770756969059,0.321671044812352,-0.246484421850037,1405678,"III","C. nigoni background","No change","Conserved"
"WBGene00035892__Cni-Y37D8A.3",1,1,0,"no effect","C. nigoni dominant",2.55280048741179,0.313523789961106,2.22905598489156,1400075,"III","C. nigoni background","Cni dominant","No change"
"WBGene00035893__Cni-Y37D8A.4",0,0,0,"conserved","no change",0.257681326105145,0.570298634769142,-0.325093122220986,1398118,"III","C. nigoni background","No change","Conserved"
"WBGene00035895__Cni-Y37D8A.6",-1,1,1,"C. briggsae partial trans up","overdominant",1.41235376511002,9.74740637157911,-8.34659747084132,1378932,"III","C. nigoni background","Overdominant","cis-trans"
"WBGene00035896__Cni-F58D2.2",0,-1,-1,"compensatory trans down","underdominant",-2.4323110648421,-2.12832852250331,-0.314737867431433,1371372,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035897__Cni-unc-25",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.20087935669247,0.973136606980401,-1.18324596728107,1348014,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035898__Cni-epg-3",0,0,0,"conserved","no change",-0.73064168315214,-0.632435302974926,-0.109579274464864,1338797,"III","C. nigoni background","No change","Conserved"
"WBGene00035899__Cni-Y37D8A.21",0,0,0,"conserved","no change",0.282148225043479,-0.327351248883312,0.600709372912379,1333639,"III","C. nigoni background","No change","Conserved"
"WBGene00035901__Cni-mrps-10",0,0,0,"conserved","no change",-0.239559751431752,-0.38725733250517,0.140683449868244,1332442,"III","C. nigoni background","No change","Conserved"
"WBGene00035902__Cni-Y37D8A.17",0,0,0,"conserved","no change",-0.0586014779396278,-0.352201753380209,0.284465103394686,1327110,"III","C. nigoni background","No change","Conserved"
"WBGene00035903__Cni-Y37D8A.16",0,1,1,"compensatory trans up","overdominant",1.0649305539432,0.922104712243685,0.133096150976724,1320534,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035906__Cni-flp-14",0,0,0,"conserved","no change",0.402780298667358,0.454624885403045,-0.061946288455032,1297508,"III","C. nigoni background","No change","Conserved"
"WBGene00035907__Cni-cco-2",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.23088535240011,-1.03960754914077,0.798488730861348,1292857,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035908__Cni-unc-71",0,1,1,"compensatory trans up","overdominant",2.18121110581009,1.72226838920715,0.448216968893606,1279439,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035909__Cni-hpo-21",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.280879528402571,-1.20057082968319,0.907924672617903,1278009,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035910__Cnig_chr_III.g8638",0,0,0,"conserved","no change",0.680779094761046,0.598889880803191,0.0692705137480786,1274603,"III","C. nigoni background","No change","Conserved"
"WBGene00035911__Cni-ttm-1",0,1,1,"compensatory trans up","overdominant",1.10009327500369,0.995281222537212,0.0933573905112775,1269660,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00035912__Cni-Y39E4A.3",1,1,-1,"C. briggsae partial trans down","additive down",0.773451579870205,-1.78144544305803,2.54412778313828,1255425,"III","C. nigoni background","Additive","cis-trans"
"WBGene00035913__Cni-Y116A8C.23",0,-1,-1,"compensatory trans down","underdominant",-1.56278082702211,-1.86482375234683,0.290296218687608,1252245,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035914__Cni-ZK1010.2",0,0,0,"conserved","no change",0.541338272434008,-0.454194899518117,0.988094713550185,1249898,"III","C. nigoni background","No change","Conserved"
"WBGene00035916__Cni-frg-1",0,0,0,"conserved","no change",0.379677269006342,-0.0832128373007511,0.453984514747579,1247035,"III","C. nigoni background","No change","Conserved"
"WBGene00035917__Cni-ZK1010.4",0,0,0,"conserved","no change",-0.202269559288083,1.46465176315251,-1.67609452874034,1243817,"III","C. nigoni background","No change","Conserved"
"WBGene00035919__Cnig_chr_III.g8628",0,-1,-1,"compensatory trans down","underdominant",-2.32183296203413,-2.03350359962816,-0.300221629236805,1236164,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035920__Cni-B0218.7",1,-1,-1,"C. briggsae partial trans down","underdominant",-1.64161650751644,-2.66971357330214,1.01744196488732,1233970,"III","C. nigoni background","Underdominant","cis-trans"
"WBGene00035921__Cni-F14F7.4",0,-1,-1,"compensatory trans down","underdominant",-2.25301633250563,-1.5329274055827,-0.732444509361713,1231254,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00035924__Cni-col-98",0,0,0,"conserved","no change",-0.0744918832593682,-0.358134070971094,0.275846280997226,1208484,"III","C. nigoni background","No change","Conserved"
"WBGene00035925__Cni-col-97",0,0,0,"conserved","no change",0.359082922980974,2.62444524745266,-2.28185977980287,1199146,"III","C. nigoni background","No change","Conserved"
